,jobID,agency,businessTitle,#ofPositions,jobCategory,salaryRangeFrom,salaryRangeTo,workLocation1
842,395848,DEPT. OF HOMELESS SERVICES,DHS FIRST DEPUTY COMMISSIONER,1,"Administration & Human Resources Constituent Services & Community Programs Communications & Intergovernmental Affairs Engineering, Architecture, & Planning Finance, Accounting, & Procurement Health Technology, Data & Innovation Legal Affairs Building Operations & Maintenance Policy, Research & Analysis Public Safety, Inspections, & Enforcement Social Services",200931.0,214848.0,"33 Beaver St, New York NY"
843,395889,TAXI & LIMOUSINE COMMISSION,Taxi and Limousine Inspector - Enforcement,80,"Public Safety, Inspections, & Enforcement",38305.0,43285.0,24-55 Bklyn Qns Expy Woodside
844,395889,TAXI & LIMOUSINE COMMISSION,Taxi and Limousine Inspector - Enforcement,80,"Public Safety, Inspections, & Enforcement",38305.0,43285.0,24-55 Bklyn Qns Expy Woodside
845,395896,HUMAN RIGHTS COMMISSION,Agency Attorney 2,2,Legal Affairs,66326.0,76275.0,VARIOUS
846,395896,HUMAN RIGHTS COMMISSION,Agency Attorney 2,2,Legal Affairs,66326.0,76275.0,VARIOUS
847,395905,HUMAN RIGHTS COMMISSION,Agency Attorney 3,3,Legal Affairs,73938.0,85029.0,VARIOUS
848,395905,HUMAN RIGHTS COMMISSION,Agency Attorney 3,3,Legal Affairs,73938.0,85029.0,VARIOUS
849,395919,HUMAN RIGHTS COMMISSION,Agency Attorney 1,2,Legal Affairs,58716.0,67523.0,VARIOUS
850,395919,HUMAN RIGHTS COMMISSION,Agency Attorney 1,2,Legal Affairs,58716.0,67523.0,VARIOUS
851,395948,DEPT OF INFO TECH & TELECOMM,Video Producer,1,Constituent Services & Community Programs Communications & Intergovernmental Affairs,52524.0,70000.0,"Manhattan, NY"
852,395948,DEPT OF INFO TECH & TELECOMM,Video Producer,1,Constituent Services & Community Programs Communications & Intergovernmental Affairs,52524.0,70000.0,"Manhattan, NY"
853,395953,DEPT OF DESIGN & CONSTRUCTION,Assistant General Counsel,1,Legal Affairs,57944.0,70353.0,"30-30 Thomson Avenue, LIC, NY"
854,395953,DEPT OF DESIGN & CONSTRUCTION,Assistant General Counsel,1,Legal Affairs,57944.0,70353.0,"30-30 Thomson Avenue, LIC, NY"
855,395972,MAYORS OFFICE OF CONTRACT SVCS,"Analyst, Project Management Office",1,"Technology, Data & Innovation Policy, Research & Analysis",50000.0,65000.0,"22 Reade St. New York, NY 10007"
856,395972,MAYORS OFFICE OF CONTRACT SVCS,"Analyst, Project Management Office",1,"Technology, Data & Innovation Policy, Research & Analysis",50000.0,65000.0,"22 Reade St. New York, NY 10007"
857,395999,LAW DEPARTMENT,Certified IT Developer (Applications) Level 3,1,"Technology, Data & Innovation",89509.0,126575.0,"100 Church St., N.Y. N.Y."
858,395999,LAW DEPARTMENT,Certified IT Developer (Applications) Level 3,1,"Technology, Data & Innovation",89509.0,126575.0,"100 Church St., N.Y. N.Y."
859,395999,LAW DEPARTMENT,Certified IT Developer (Applications) Level 3,1,"Technology, Data & Innovation",89509.0,126575.0,"100 Church St., N.Y. N.Y."
860,396201,DEPT OF DESIGN & CONSTRUCTION,Director,1,"Engineering, Architecture, & Planning",63031.0,168433.0,"30-30 Thomson Avenue, LIC, NY"
861,396265,DEPT OF DESIGN & CONSTRUCTION,Bid Analyst,1,"Engineering, Architecture, & Planning",65107.0,173663.0,"30-30 Thomson Avenue, LIC, NY"
862,396265,DEPT OF DESIGN & CONSTRUCTION,Bid Analyst,1,"Engineering, Architecture, & Planning",65107.0,173663.0,"30-30 Thomson Avenue, LIC, NY"
863,396281,DEPT OF HEALTH/MENTAL HYGIENE,"Scientist Trainee, Bureau of Environmental Sciences and Engineering",1,"Health Public Safety, Inspections, & Enforcement",38071.0,43782.0,**Travel throughout the five boroughs.
864,396281,DEPT OF HEALTH/MENTAL HYGIENE,"Scientist Trainee, Bureau of Environmental Sciences and Engineering",1,"Health Public Safety, Inspections, & Enforcement",38071.0,43782.0,**Travel throughout the five boroughs.
865,396369,HRA/DEPT OF SOCIAL SERVICES,Budget Director/Administrative Other Than Personal (AOTPS) Capital,1,"Administration & Human Resources Health Technology, Data & Innovation Building Operations & Maintenance Social Services",63275.0,92000.0,4 World Trade Center 150 Greenwich Street 34th Floor New York  NY 10007
866,396410,DEPT OF DESIGN & CONSTRUCTION,Capital/ Scope Engineer,2,"Engineering, Architecture, & Planning",55416.0,83151.0,"30-30 Thomson Avenue, LIC, NY"
867,396410,DEPT OF DESIGN & CONSTRUCTION,Capital/ Scope Engineer,2,"Engineering, Architecture, & Planning",55416.0,83151.0,"30-30 Thomson Avenue, LIC, NY"
868,396412,DEPT OF DESIGN & CONSTRUCTION,Deputy Director,1,"Engineering, Architecture, & Planning",52137.0,144413.0,"30-30 Thomson Avenue, LIC, NY"
869,396412,DEPT OF DESIGN & CONSTRUCTION,Deputy Director,1,"Engineering, Architecture, & Planning",52137.0,144413.0,"30-30 Thomson Avenue, LIC, NY"
870,396420,DEPT OF DESIGN & CONSTRUCTION,Engineer-In-Charge,1,"Engineering, Architecture, & Planning",78210.0,108657.0,"30-30 Thomson Avenue, LIC, NY"
871,396420,DEPT OF DESIGN & CONSTRUCTION,Engineer-In-Charge,1,"Engineering, Architecture, & Planning",78210.0,108657.0,"30-30 Thomson Avenue, LIC, NY"
872,396426,DEPT OF DESIGN & CONSTRUCTION,Capital/ Scope Junior Engineer,2,"Engineering, Architecture, & Planning",49916.0,60447.0,"30-30 Thomson Avenue, LIC, NY"
873,396426,DEPT OF DESIGN & CONSTRUCTION,Capital/ Scope Junior Engineer,2,"Engineering, Architecture, & Planning",49916.0,60447.0,"30-30 Thomson Avenue, LIC, NY"
874,396427,DEPT OF INFO TECH & TELECOMM,Associate General Counsel,1,Legal Affairs,56990.0,125000.0,"Brooklyn, NY"
875,396427,DEPT OF INFO TECH & TELECOMM,Associate General Counsel,1,Legal Affairs,56990.0,125000.0,"Brooklyn, NY"
876,396429,DEPT OF DESIGN & CONSTRUCTION,Geotechnical Engineer,1,"Engineering, Architecture, & Planning",63031.0,168433.0,"30-30 Thomson Avenue, LIC, NY"
877,396429,DEPT OF DESIGN & CONSTRUCTION,Geotechnical Engineer,1,"Engineering, Architecture, & Planning",63031.0,168433.0,"30-30 Thomson Avenue, LIC, NY"
878,396439,HOUSING PRESERVATION & DVLPMNT,Data Center Operations Manager,1,"Technology, Data & Innovation",56990.0,110000.0,100 Gold Street
879,396439,HOUSING PRESERVATION & DVLPMNT,Data Center Operations Manager,1,"Technology, Data & Innovation",56990.0,110000.0,100 Gold Street
880,396467,HOUSING PRESERVATION & DVLPMNT,Secretary to the General Counsel,1,Administration & Human Resources,43361.0,76549.0,100 Gold Street
881,396467,HOUSING PRESERVATION & DVLPMNT,Secretary to the General Counsel,1,Administration & Human Resources,43361.0,76549.0,100 Gold Street
882,396519,MAYORS OFFICE OF CONTRACT SVCS,"Procurement Analyst, Finance",1,"Administration & Human Resources Finance, Accounting, & Procurement",60000.0,70000.0,253 Broadway New York NY
883,396519,MAYORS OFFICE OF CONTRACT SVCS,"Procurement Analyst, Finance",1,"Administration & Human Resources Finance, Accounting, & Procurement",60000.0,70000.0,253 Broadway New York NY
884,396521,DEPT OF ENVIRONMENT PROTECTION,"Deputy Commissioner, Bureau of Customer Services",1,"Administration & Human Resources Finance, Accounting, & Procurement Building Operations & Maintenance",218587.0,218587.0,59-17 Junction Blvd Corona NY
885,396521,DEPT OF ENVIRONMENT PROTECTION,"Deputy Commissioner, Bureau of Customer Services",1,"Administration & Human Resources Finance, Accounting, & Procurement Building Operations & Maintenance",218587.0,218587.0,59-17 Junction Blvd Corona NY
886,396525,DEPT OF INFO TECH & TELECOMM,Cyber Command Audit Manager,1,"Technology, Data & Innovation",75000.0,120000.0,"New York, NY"
887,396525,DEPT OF INFO TECH & TELECOMM,Cyber Command Audit Manager,1,"Technology, Data & Innovation",75000.0,120000.0,"New York, NY"
888,396544,DEPARTMENT OF SANITATION,JAVA DEVELOPER,1,"Technology, Data & Innovation",96020.0,144929.0,"137 Centre St., N.Y."
889,396544,DEPARTMENT OF SANITATION,JAVA DEVELOPER,1,"Technology, Data & Innovation",96020.0,144929.0,"137 Centre St., N.Y."
890,396578,DEPT OF RECORDS & INFO SERVICE,DIRECTOR NYC RECORDS MANAGEMENT,1,"Policy, Research & Analysis",56990.0,120000.0,"31 Chambers St., N.Y."
891,396578,DEPT OF RECORDS & INFO SERVICE,DIRECTOR NYC RECORDS MANAGEMENT,1,"Policy, Research & Analysis",56990.0,120000.0,"31 Chambers St., N.Y."
892,396662,DEPT OF DESIGN & CONSTRUCTION,Director,1,"Finance, Accounting, & Procurement",61938.0,144145.0,"30-30 Thomson Avenue, LIC, NY"
893,396662,DEPT OF DESIGN & CONSTRUCTION,Director,1,"Finance, Accounting, & Procurement",61938.0,144145.0,"30-30 Thomson Avenue, LIC, NY"
894,396716,HOUSING PRESERVATION & DVLPMNT,Senior Planner Predevelopment Planning,1,"Engineering, Architecture, & Planning",55416.0,80000.0,100 Gold Street
895,396716,HOUSING PRESERVATION & DVLPMNT,Senior Planner Predevelopment Planning,1,"Engineering, Architecture, & Planning",55416.0,80000.0,100 Gold Street
896,396796,HRA/DEPT OF SOCIAL SERVICES,BUDGET ANALYST (ATOPS / CAPITAL BUDGET),1,"Administration & Human Resources Constituent Services & Community Programs Public Safety, Inspections, & Enforcement Social Services",65731.0,80000.0,"4 World Trade Center 150 Greenwich Street 34th Floor New York, NY 10007"
897,396798,DEPT OF DESIGN & CONSTRUCTION,Environmental Project Manager,1,"Engineering, Architecture, & Planning",55416.0,83151.0,"30-30 Thomson Avenue, LIC, NY"
898,396798,DEPT OF DESIGN & CONSTRUCTION,Environmental Project Manager,1,"Engineering, Architecture, & Planning",55416.0,83151.0,"30-30 Thomson Avenue, LIC, NY"
899,396829,HOUSING PRESERVATION & DVLPMNT,Deputy Director of Continued Occupancy,1,Constituent Services & Community Programs,72476.0,83347.0,100 Gold Street
900,396829,HOUSING PRESERVATION & DVLPMNT,Deputy Director of Continued Occupancy,1,Constituent Services & Community Programs,72476.0,83347.0,100 Gold Street
901,396830,HOUSING PRESERVATION & DVLPMNT,Program Operations Analyst,2,Constituent Services & Community Programs,65783.0,75651.0,100 Gold Street
902,396830,HOUSING PRESERVATION & DVLPMNT,Program Operations Analyst,2,Constituent Services & Community Programs,65783.0,75651.0,100 Gold Street
903,396831,DEPT OF ENVIRONMENT PROTECTION,Technical Advisor for Reservoir Releases and Policy Development,1,"Engineering, Architecture, & Planning",71159.0,90000.0,"7870 State Road 42  Grahamsville, NY 12740"
904,396831,DEPT OF ENVIRONMENT PROTECTION,Technical Advisor for Reservoir Releases and Policy Development,1,"Engineering, Architecture, & Planning",71159.0,90000.0,"7870 State Road 42  Grahamsville, NY 12740"
905,396842,DEPT OF YOUTH & COMM DEV SRVS,NYC Census 2020 - Constituency-Based Community Relations Manager (Higher Education),1,Constituent Services & Community Programs,52524.0,70000.0,"161 William St  New York, NY"
906,396842,DEPT OF YOUTH & COMM DEV SRVS,NYC Census 2020 - Constituency-Based Community Relations Manager (Higher Education),1,Constituent Services & Community Programs,52524.0,70000.0,"161 William St  New York, NY"
907,396846,DEPT OF YOUTH & COMM DEV SRVS,NYC Census 2020 - Constituency-Based Community Relations Manager (Public Housing),1,Constituent Services & Community Programs,52524.0,70000.0,161 William St  New York N Y
908,396846,DEPT OF YOUTH & COMM DEV SRVS,NYC Census 2020 - Constituency-Based Community Relations Manager (Public Housing),1,Constituent Services & Community Programs,52524.0,70000.0,161 William St  New York N Y
909,396874,DEPT OF YOUTH & COMM DEV SRVS,NYC Census 2020 - Constituency-Based Community Relations Manager (Special Populations),1,Constituent Services & Community Programs,52524.0,70000.0,161 William St  New York N Y
910,396874,DEPT OF YOUTH & COMM DEV SRVS,NYC Census 2020 - Constituency-Based Community Relations Manager (Special Populations),1,Constituent Services & Community Programs,52524.0,70000.0,161 William St  New York N Y
911,396988,DEPT OF INFO TECH & TELECOMM,Senior Policy Analyst,2,Constituent Services & Community Programs,52524.0,80000.0,"New York, NY"
912,396988,DEPT OF INFO TECH & TELECOMM,Senior Policy Analyst,2,Constituent Services & Community Programs,52524.0,80000.0,"New York, NY"
913,396994,DEPT OF INFO TECH & TELECOMM,Urban Technology Researcher,2,"Technology, Data & Innovation",75000.0,155000.0,"New York, NY"
914,396994,DEPT OF INFO TECH & TELECOMM,Urban Technology Researcher,2,"Technology, Data & Innovation",75000.0,155000.0,"New York, NY"
915,396995,DEPT OF INFO TECH & TELECOMM,"Manager, Public Safety Radio Engineering",1,"Technology, Data & Innovation Public Safety, Inspections, & Enforcement",56990.0,140000.0,"Brooklyn,NY"
916,396995,DEPT OF INFO TECH & TELECOMM,"Manager, Public Safety Radio Engineering",1,"Technology, Data & Innovation Public Safety, Inspections, & Enforcement",56990.0,140000.0,"Brooklyn,NY"
917,397003,DEPT OF INFO TECH & TELECOMM,MODA Data Scientist,1,"Technology, Data & Innovation Policy, Research & Analysis",52524.0,79000.0,"New York, NY"
918,397003,DEPT OF INFO TECH & TELECOMM,MODA Data Scientist,1,"Technology, Data & Innovation Policy, Research & Analysis",52524.0,79000.0,"New York, NY"
919,397017,DEPARTMENT OF BUILDINGS,Operations Associate,10,Administration & Human Resources Constituent Services & Community Programs Communications & Intergovernmental Affairs,31893.0,36677.0,Unit assignment and work location are based on operational need. Transfers may occur at any time with sufficient notice.  The Department of Buildings has a Borough Operations unit in all of the five boroughs. This posting will be used for various vacancies in the boroughs.
920,397019,DEPARTMENT OF BUILDINGS,Senior Operations Associate,4,Administration & Human Resources Constituent Services & Community Programs Communications & Intergovernmental Affairs,35330.0,40629.0,Unit assignment and work location are based on operational need. Transfers may occur at any time with sufficient notice.  The Department of Buildings has a Borough Operations unit in all of the five boroughs. This posting will be used for various vacancies in the boroughs.
921,397039,DEPT OF YOUTH & COMM DEV SRVS,NYC Census 2020 - Community Engagement Specialist,1,Constituent Services & Community Programs,55000.0,63000.0,161 William St  New York N Y
922,397039,DEPT OF YOUTH & COMM DEV SRVS,NYC Census 2020 - Community Engagement Specialist,1,Constituent Services & Community Programs,55000.0,63000.0,161 William St  New York N Y
923,397059,DEPT OF INFO TECH & TELECOMM,"Senior Counsel for Legal Compliance, Litigation and Advisory Services",1,Legal Affairs,56990.0,130000.0,"Brooklyn, NY"
924,397064,DEPT OF YOUTH & COMM DEV SRVS,"NYC Census 2020 - Borough Leads, NYC Census 2020 Field Campaign",5,Constituent Services & Community Programs Communications & Intergovernmental Affairs,52524.0,75000.0,161 William St  New York N Y
925,397064,DEPT OF YOUTH & COMM DEV SRVS,"NYC Census 2020 - Borough Leads, NYC Census 2020 Field Campaign",5,Constituent Services & Community Programs Communications & Intergovernmental Affairs,52524.0,75000.0,161 William St  New York N Y
926,397118,DEPT OF INFO TECH & TELECOMM,"Project Manager, Public Safety Radio",1,"Public Safety, Inspections, & Enforcement",0.0,125000.0,"Brooklyn, NY"
927,397118,DEPT OF INFO TECH & TELECOMM,"Project Manager, Public Safety Radio",1,"Public Safety, Inspections, & Enforcement",0.0,125000.0,"Brooklyn, NY"
928,397139,DEPT OF HEALTH/MENTAL HYGIENE,"Public Health Inspector, Bureau of Child Care",1,"Health Public Safety, Inspections, & Enforcement",44390.0,51049.0,"Citywide, travel may be required"
929,397139,DEPT OF HEALTH/MENTAL HYGIENE,"Public Health Inspector, Bureau of Child Care",1,"Health Public Safety, Inspections, & Enforcement",44390.0,51049.0,"Citywide, travel may be required"
930,397192,DEPT OF RECORDS & INFO SERVICE,AUDIO- VISUAL ARCHIVIST,1,"Technology, Data & Innovation",42808.0,50000.0,"31 Chambers St., N.Y."
931,397202,HOUSING PRESERVATION & DVLPMNT,Executive Agency Counsel,1,Legal Affairs,145000.0,161136.0,100 Gold Street
932,397202,HOUSING PRESERVATION & DVLPMNT,Executive Agency Counsel,1,Legal Affairs,145000.0,161136.0,100 Gold Street
933,397249,MAYORS OFFICE OF CONTRACT SVCS,"Senior Analyst, Health & Human Services",1,"Policy, Research & Analysis Social Services",56990.0,60000.0,253 Broadway New York NY
934,397249,MAYORS OFFICE OF CONTRACT SVCS,"Senior Analyst, Health & Human Services",1,"Policy, Research & Analysis Social Services",56990.0,60000.0,253 Broadway New York NY
935,397299,DEPT OF DESIGN & CONSTRUCTION,Program Executive,1,"Finance, Accounting, & Procurement",58675.0,156793.0,"30-30 Thomson Avenue, LIC, NY"
936,397299,DEPT OF DESIGN & CONSTRUCTION,Program Executive,1,"Finance, Accounting, & Procurement",58675.0,156793.0,"30-30 Thomson Avenue, LIC, NY"
937,397325,DEPT OF ENVIRONMENT PROTECTION,Guidelines and Standards Developer,1,"Engineering, Architecture, & Planning",65783.0,75651.0,"59-17 Junction Blvd, Corona NY"
938,397350,DEPT OF ENVIRONMENT PROTECTION,Director of Payroll,1,Administration & Human Resources,135000.0,150000.0,59-17 Junction Blvd Corona NY
939,397386,DEPT OF DESIGN & CONSTRUCTION,Deputy Director,1,"Engineering, Architecture, & Planning",52137.0,144413.0,"30-30 Thomson Avenue, LIC, NY"
940,397386,DEPT OF DESIGN & CONSTRUCTION,Deputy Director,1,"Engineering, Architecture, & Planning",52137.0,144413.0,"30-30 Thomson Avenue, LIC, NY"
941,397389,DEPT OF DESIGN & CONSTRUCTION,Project Controls Manager,1,"Engineering, Architecture, & Planning",52137.0,144413.0,"30-30 Thomson Avenue, LIC, NY"
942,397389,DEPT OF DESIGN & CONSTRUCTION,Project Controls Manager,1,"Engineering, Architecture, & Planning",52137.0,144413.0,"30-30 Thomson Avenue, LIC, NY"
943,397411,DEPARTMENT OF TRANSPORTATION,SAFETY EDUCATION OUTREACH COORDINATOR,1,"Constituent Services & Community Programs Public Safety, Inspections, & Enforcement",52524.0,81535.0,55 Water St Ny Ny
944,397411,DEPARTMENT OF TRANSPORTATION,SAFETY EDUCATION OUTREACH COORDINATOR,1,"Constituent Services & Community Programs Public Safety, Inspections, & Enforcement",52524.0,81535.0,55 Water St Ny Ny
945,397468,OFFICE OF MANAGEMENT & BUDGET,Analyst  Revenue Reporting,1,"Finance, Accounting, & Procurement Policy, Research & Analysis",60660.0,68244.0,255 Greenwich Street
946,397468,OFFICE OF MANAGEMENT & BUDGET,Analyst  Revenue Reporting,1,"Finance, Accounting, & Procurement Policy, Research & Analysis",60660.0,68244.0,255 Greenwich Street
947,397473,OFFICE OF MANAGEMENT & BUDGET,Analyst  DOE Expense,1,"Finance, Accounting, & Procurement Policy, Research & Analysis",45491.0,60660.0,255 Greenwich Street
948,397473,OFFICE OF MANAGEMENT & BUDGET,Analyst  DOE Expense,1,"Finance, Accounting, & Procurement Policy, Research & Analysis",45491.0,60660.0,255 Greenwich Street
949,397520,DEPT OF ENVIRONMENT PROTECTION,Plant Chief,2,"Engineering, Architecture, & Planning",53.99,53.99,Citywide
950,397533,DEPT OF ENVIRONMENT PROTECTION,Deputy Chief,3,"Engineering, Architecture, & Planning",109850.0,109850.0,Citywide
951,397533,DEPT OF ENVIRONMENT PROTECTION,Deputy Chief,3,"Engineering, Architecture, & Planning",109850.0,109850.0,Citywide
